title,rating,image,price,In The Box,Model Name,Color,SIM Type,Touchscreen,Quick Charging,Display Size,Resolution,GPU,Operating System,Processor Brand,Processor Type,Processor Core,Primary Clock Speed,Internal Storage,RAM,Expandable Storage,Primary Camera,Secondary Camera,HD Recording,Video Recording Resolution,Network Type,Battery Capacity,Battery Type,Warranty Summary,JAVA Support
"realme 12 5G (Woodland Green, 128 GB)  (6 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/f/k/s/-original-imagyzwynj6yu6xu.jpeg?q=70&crop=false,"₹19,999","Handset, Adapter, USB Data Cable, Sim Ejector Tool, Safety Guide, Quick Guide, Protective Case",12 5G,Woodland Green,Dual Sim,Yes,Yes,17.07 cm (6.72 inch),2400 x 1080 Pixels,ARM Mali G57 MC2,Android 14,Mediatek,Dimensity 6100+,Octa Core,2.2 GHz,128 GB,6 GB,2 TB,108MP + 2MP,8MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps), Slow Motion: 720p (at 120 fps), Movie/Time Lapse: 1080p (at 30 fps), Dual View Video: 720p (at 30 fps) | Front Camera: 1080p ( at 30 fps), 720p (at 30 fps)","5G, 4G VOLTE, 4G, 3G, 2G",5000 mAh,Lithium-ion Polymer,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)  (4 GB RAM)",3.8,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/x/b/m/galaxy-m14-4g-sm-m145f-ds-samsung-original-imahyvmdwnkfzuag.jpeg?q=70&crop=false,"₹13,999","Phone, Data cable, SIM ejector tool, Protective case, Quick Guide",Galaxy M14 4G,Arctic Blue,Dual Sim,Yes,,16.76 cm (6.6 inch),1080x2408$$ Pixels,,Android Android 13.0,Exynos,,Octa Core,2.4 GHz,64 GB,4 GB,,50MP Rear Camera,,,,4G,6000 mAh,,1 year for handset and 6 month for accessories,
Motorola A50G  (Gold),4.1,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/7/i/e/a50g-il1805-motorola-original-imagtq83tf6pfze5.jpeg?q=70&crop=false,"₹1,799","Handset, Battery, Charger",A50G,Gold,Dual Sim,No,,4.57 cm (1.8 inch),160 x 128 Pixels,,,,,,,4 MB,4 MB,32 GB,,,,,2G,1750 mAh,Li-ion,2 Year Replacement,
"REDMI A2 (Sea Green, 64 GB)  (2 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/l/r/k/-original-imagwds6svytn9g2.jpeg?q=70&crop=false,"₹9,999","Handset, Sim Ejector, Data Cable, User Guide",A2,Sea Green,Dual Sim,Yes,Yes,16.56 cm (6.52 inch),1600 x 720 Pixels,IMG PowerVR,Android 13 Go,Mediatek,Helio G36,Octa Core,2.2 GHz,64 GB,2 GB,1 TB,8MP Rear Camera,5MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","4G VOLTE, 4G, 3G, 2G",5000 mAh,Lithium Polymer,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Navy, 128 GB)  (8 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/4/x/0/-original-imagtnqjjfgxzpz4.jpeg?q=70&crop=false,"₹69,999","Handset, Ejection Pin, Data Cable, Quick Start Guide",Galaxy S21 FE 5G,Navy,Dual Sim,Yes,Yes,16.26 cm (6.4 inch),2340 x 1080 Pixel,Adreno 660,Android 13,Snapdragon,Snapdragon 888,Octa Core,2.84 GHz,128 GB,8 GB,,12MP + 12MP + 8MP (OIS),32MP Front Camera,Yes,3840 x 2160 (at 60 fps),"5G, 4G, 3G, 2G",4500 mAh,,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,
"OnePlus 12 (Silky Black, 256 GB)  (12 GB RAM)",4.5,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/p/g/i/12-cph2573-oneplus-original-imahyzy8wvsewgxx.jpeg?q=70&crop=false,"₹64,999","Handset, User Manual, Warranty Card, Sim Eject Tool",12,Silky Black,Dual Sim,Yes,,17.32 cm (6.82 inch),3168*1440,,Android Android 14,Snapdragon,,Octa Core,3.3 GHz,256 GB,12 GB,,64MP Rear Camera,,,,5G,5400 mAh,,1 Year Brand Warranty,
MTR M310  (Dark Blue),4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/v/6/y/m310-m310-mtr-original-imahyc3mdmgz6bgd.jpeg?q=70&crop=false,"₹1,599","MOBILE PHONE, BATTERY, CHARGER",M310,Dark Blue,Dual Sim,No,,4.5 cm (1.77 inch),320 x 240$$pixel,,,,,,1 MHz,32 MB,32 MB,,0.3MP Rear Camera,,,,2G,1000 mAh,,6 MONTHS WARRENTY,
"IQOO Z9 5G (Graphene Blue, 128 GB)  (8 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/x/9/h/z9-5g-i2302-iqoo-original-imahycwzwqve6sgg.jpeg?q=70&crop=false,"₹24,999","?Cell phone, Charger, USB cable, Eject tool, Quick start guide, Warranty card, Phone case",Z9 5G,Graphene Blue,Dual Sim,Yes,,16.94 cm (6.67 inch),1080×2400$$Pixels,,Android Q ?Funtouch OS 14 Based On Android 14,Mediatek,,Octa Core,2.8 GHz,128 GB,8 GB,,50MP Rear Camera,,,,5G,5000 mAh,,1 Year,
"Nokia 5310 DS Keypad Mobile, FM Radio,Camera with Flash (8 MB RAM)  (Black, Red)",4.1,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/h/q/y/5310-ds-keypad-mobile-fm-radio-camera-with-flash-8-mb-ram-ta-original-imahffekjy5pmmgf.jpeg?q=70&crop=false,"₹3,996","Handset, Battery, Headset, Micro USB Charger, Quick Start Guide","5310 DS Keypad Mobile, FM Radio,Camera with Flash (8 MB RAM)","Black, Red",Dual Sim,No,Yes,6.1 cm (2.4 inch),320 x 240 Pixels,,Series 30+,Mediatek,MT6260A,,,16 MB,8 MB,32 GB,0.3MP Rear Camera,,No,,2G,1200 mAh,,NO WARRANTY,
"OPPO A38 (Glowing Gold, 128 GB)  (4 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/g/j/6/a38-cph2579-oppo-original-imagt5ukkqmm9eja.jpeg?q=70&crop=false,"₹16,999","Handset, Charger, USB Data Cable, Sim Ejector Tool, Quick Guide, Safety Guide, Protective Case",A38,Glowing Gold,Dual Sim,Yes,Yes,16.66 cm (6.56 inch),1612 x 720 Pixels,ARM Mali G52 MC2,Android 13,Mediatek,Helio G70 (MT6769),Octa Core,2 GHz,128 GB,4 GB,1 TB,50MP + 2MP,5MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","2G, 3G, 4G",5000 mAh,Lithium-ion Polymer,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,
"SAMSUNG Galaxy F14 5G (B.A.E. Purple, 128 GB)  (4 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/g/c/x/-original-imagtyxdm82fsv6m.jpeg?q=70&crop=false,"₹17,490","Handset, Type-C Data Cable, Quick Start Guide, Sim Ejection Pin",Galaxy F14 5G,B.A.E. Purple,Dual Sim,Yes,,16.76 cm (6.6 inch),2408 x 1080 Pixels,ARM Mali G68 MP2,Android 13,Exynos,"Exynos 1330, Octa Core",Octa Core,2.4 GHz,128 GB,4 GB,1 TB,50MP + 2MP,13MP Front Camera,Yes,FHD (1920 x 1080),"2G, 3G, 4G, 5G",6000 mAh,Lithium Ion,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,
"SAMSUNG Galaxy M14 5G (ICY Silver, 128 GB)  (4 GB RAM)",3.8,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/6/2/5/galaxy-m14-5g-sm-m146b-samsung-original-imagzwrqnpzujxks.jpeg?q=70&crop=false,"₹17,990","Type-C Data Cable, Quick Start Guide, Sim Ejection Pin",Galaxy M14 5G,ICY Silver,Dual Sim,Yes,,16.76 cm (6.6 inch),1080 x 2408 Pixels,,Android Android 13.0,Exynos,,Octa Core,2.4 GHz,128 GB,4 GB,,50MP Rear Camera,,,,"5G, 4G VOLTE",6000 mAh,,1 year for handset and 6 month for accessories,
"REDMI A2 (Aqua Blue, 64 GB)  (2 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/o/v/a/-original-imagwds6czsgbxvc.jpeg?q=70&crop=false,"₹9,999","Handset, Sim Ejector, Data Cable, User Guide",A2,Aqua Blue,Dual Sim,Yes,Yes,16.56 cm (6.52 inch),1600 x 720 Pixels,IMG PowerVR,Android 13 Go,Mediatek,Helio G36,Octa Core,2.2 GHz,64 GB,2 GB,1 TB,8MP Rear Camera,5MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","4G VOLTE, 4G, 3G, 2G",5000 mAh,Lithium Polymer,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,
"realme 12 Pro+ 5G (Submarine Blue, 256 GB)  (12 GB RAM)",4.4,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/g/t/u/-original-imagxhd5xtjuwnqz.jpeg?q=70&crop=false,"₹37,999","Handset, Charger, USB Data Cable, Sim Ejector Tool, Safety Guide, Quick Guide, TPU Protective Case",12 Pro+ 5G,Submarine Blue,Dual Sim,Yes,Yes,17.02 cm (6.7 inch),2412 x 1080 Pixels,Adreno 710,Android 14,Snapdragon,Snapdragon 7s Gen 2,Octa Core,2.4 GHz,256 GB,12 GB,,50MP + 8MP + 64MP,32MP Front Camera,Yes,"Rear Camera: 4K (at 30 fps), 1080p (at 120 fps/at 60 fps/at 30 fps), 720p (at 240 fps/at 120 fps/at 60 fps/at 30 fps)|Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","2G, 3G, 4G, 4G VOLTE, 5G",5000 mAh,Lithium-ion Polymer,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,
"REDMI 12 5G (Jade Black, 128 GB)  (4 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/b/m/g/-original-imagxaqtqng2hpxn.jpeg?q=70&crop=false,"₹15,999","Handset, 22.5W Charger, USB Type-C Cable, Sim Eject Tool, Protective Case, Quick Start Guide, Warranty Card",12 5G,Jade Black,Dual Sim,Yes,Yes,17.25 cm (6.79 inch),2460 x 1080 Pixels,Adreno,Android 13,Snapdragon,Snapdragon 4 Gen 2,Octa Core,2.2 GHz,128 GB,4 GB,1 TB,50MP + 2MP,8MP Front Camera,Yes,"Rear Camera: 1080p (at 30fps), 720p (at 30fps)|Front Camera: 1080p (at 30fps), 720p (at 30fps)","5G, 4G VOLTE, 4G, 3G, 2G",5000 mAh,Lithium Polymer,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,
Snexian BOLD 888  (Black),3.9,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/y/d/3/bold-888-bold-888-snexian-original-imagrsa7sexgwmyz.jpeg?q=70&crop=false,"₹1,499","1 Handset, 1 Battery",BOLD 888,Black,Dual Sim,No,,3.66 cm (1.44 inch),240x320$$pixel,,,,,,,32 MB,32 MB,,1.3MP Rear Camera,,,,2G,1000 mAh,Li_ion,3 Months Domestic Warranty,
"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (8 GB RAM)",4.4,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/b/v/c/12-pro-5g-rmx3840-realme-original-imagxgnkafjjhpmk.jpeg?q=70&crop=false,"₹35,999","Handset, Charger, USB Data Cable, Sim Ejector Tool, Safety Guide, Quick Guide, TPU Protective Case",12 Pro+ 5G,Explorer Red,Dual Sim,Yes,Yes,17.02 cm (6.7 inch),2412 x 1080 Pixels,Adreno 710,Android 14,Snapdragon,Snapdragon 7s Gen 2,Octa Core,2.4 GHz,256 GB,8 GB,,50MP + 8MP + 64MP,32MP Front Camera,Yes,"Rear Camera: 4K (at 30 fps), 1080p (at 120 fps/at 60 fps/at 30 fps), 720p (at 240 fps/at 120 fps/at 60 fps/at 30 fps)|Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","2G, 3G, 4G, 4G VOLTE, 5G",5000 mAh,Lithium-ion Polymer,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,
"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",4.4,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/b/v/c/12-pro-5g-rmx3840-realme-original-imagxgnkafjjhpmk.jpeg?q=70&crop=false,"₹37,999","Handset, Charger, USB Data Cable, Sim Ejector Tool, Safety Guide, Quick Guide, TPU Protective Case",12 Pro+ 5G,Explorer Red,Dual Sim,Yes,Yes,17.02 cm (6.7 inch),2412 x 1080 Pixels,Adreno 710,Android 14,Snapdragon,Snapdragon 7s Gen 2,Octa Core,2.4 GHz,256 GB,12 GB,,50MP + 8MP + 64MP,32MP Front Camera,Yes,"Rear Camera: 4K (at 30 fps), 1080p (at 120 fps/at 60 fps/at 30 fps), 720p (at 240 fps/at 120 fps/at 60 fps/at 30 fps)|Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","2G, 3G, 4G, 4G VOLTE, 5G",5000 mAh,Lithium-ion Polymer,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,
"SAMSUNG Galaxy S23 FE (Purple, 128 GB)  (8 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/r/c/8/-original-imagztn77hdgmeka.jpeg?q=70&crop=false,"₹79,999","Handset, Data Cable (Type C-to-C), Sim Ejector Pin, Quick Start Guide",Galaxy S23 FE,Purple,Dual Sim,Yes,Yes,16.26 cm (6.4 inch),2340 x 1080 Pixels,AMD Voyager,Android 13,Exynos,Samsung Exynos 2200,Octa Core,2.8 GHz,128 GB,8 GB,,50MP + 12MP,10MP Front Camera,Yes,UHD 8K (7680 x 4320) (at 24 fps),"2G, 3G, 4G, 5G",4500 mAh,Lithium-ion,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,No
"realme 12 Pro+ 5G (Navigator Beige, 256 GB)  (8 GB RAM)",4.4,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/z/f/g/-original-imagxhd5gqhzszeb.jpeg?q=70&crop=false,"₹35,999","Handset, Charger, USB Data Cable, Sim Ejector Tool, Safety Guide, Quick Guide, TPU Protective Case",12 Pro+ 5G,Navigator Beige,Dual Sim,Yes,Yes,17.02 cm (6.7 inch),2412 x 1080 Pixels,Adreno 710,Android 14,Snapdragon,Snapdragon 7s Gen 2,Octa Core,2.4 GHz,256 GB,8 GB,,50MP + 8MP + 64MP,32MP Front Camera,Yes,"Rear Camera: 4K (at 30 fps), 1080p (at 120 fps/at 60 fps/at 30 fps), 720p (at 240 fps/at 120 fps/at 60 fps/at 30 fps)|Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","2G, 3G, 4G, 4G VOLTE, 5G",5000 mAh,Lithium-ion Polymer,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,
"realme 12 Pro+ 5G (Submarine Blue, 256 GB)  (8 GB RAM)",4.4,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/g/t/u/-original-imagxhd5xtjuwnqz.jpeg?q=70&crop=false,"₹35,999","Handset, Charger, USB Data Cable, Sim Ejector Tool, Safety Guide, Quick Guide, TPU Protective Case",12 Pro+ 5G,Submarine Blue,Dual Sim,Yes,Yes,17.02 cm (6.7 inch),2412 x 1080 Pixels,Adreno 710,Android 14,Snapdragon,Snapdragon 7s Gen 2,Octa Core,2.4 GHz,256 GB,8 GB,,50MP + 8MP + 64MP,32MP Front Camera,Yes,"Rear Camera: 4K (at 30 fps), 1080p (at 120 fps/at 60 fps/at 30 fps), 720p (at 240 fps/at 120 fps/at 60 fps/at 30 fps)|Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","2G, 3G, 4G, 4G VOLTE, 5G",5000 mAh,Lithium-ion Polymer,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,
"REDMI 13c 5G (Startrail Green, 256 GB)  (8 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/d/x/c/13c-5g-redmi-13c-5g-redmi-original-imagw6s7x86zhqj6.jpeg?q=70&crop=false,"₹17,999","Mobile Phone, Power Adapter, SIM Tray Ejector, USB Cable, Warranty Card",13c 5G,Startrail Green,Dual Sim,Yes,,17.12 cm (6.74 inch),1600x720$$ Pixels,,Android 13,Mediatek,,Octa Core,1 GHz,256 GB,8 GB,,50MP Rear Camera,,,,5G,5000 mAh,,1 Year,
MTR FERRARI  (Gold),4.0,https://rukminim2.flixcart.com/image/416/416/kqv8vww0/mobile/4/c/u/ferrari-ferrari-mtr-original-imag4s685fdpndkg.jpeg?q=70&crop=false,"₹1,399","HANDSET, BATTERY, CHARGER",FERRARI,Gold,Dual Sim,No,,4.5 cm (1.77 inch),120 x 240$$Pixels,,,,,,512 MHz,64 MB,64 MB,,0.3MP Rear Camera,,,,2G,800 mAh,,12 MONTHS,
"POCO F6 5G (Black, 256 GB)  (12 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/s/r/e/-original-imahf39qxccmgkhc.jpeg?q=70&crop=false,"₹35,999","Handset, 90W Charger, USB Type-C Cable, Sim Eject Tool, Protective Case, Quick Start Guide, Warranty Card",F6 5G,Black,Dual Sim,Yes,Yes,16.94 cm (6.67 inch),2712 x 1220 Pixels,Adreno 735,Android 14,Snapdragon,8s Gen3,Octa Core,3 GHz,256 GB,12 GB,,50MP (OIS) + 8MP,20MP Front Camera,Yes,"Rear Main Camera Video: 4K (at 60 fps), 4K (at 30 fps), 1080p (at 60 fps), 1080p (at 30 fps), 720p (at 30 fps)|Front Camera: 1080p (at 60 fps), 1080p (at 30 fps), 720p (at 30 fps)","2G, 3G, 4G, 4G VOLTE, 5G",5000 mAh,Lithium Polymer,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,
"vivo V30e (Silk Blue, 128 GB)  (8 GB RAM)",4.4,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/w/h/d/v30e-v2339-vivo-original-imahyhhmudmxjrm2.jpeg?q=70&crop=false,"₹32,999","Handset, Type C to USB Cable, USB Power Adapter, Eject Tool, Phone Case, Protective Film (Applied), Warranty Card, Documentation",V30e,Silk Blue,Dual Sim,Yes,Yes,17.22 cm (6.78 inch),2400 x 1080 Pixels,,Android 14,Snapdragon,6 Gen 1,Octa Core,2.2 GHz,128 GB,8 GB,,50MP + 8MP,50MP Front Camera,,"4K, 1080p, 720p","5G, 4G, 3G, 2G",5500 mAh,,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,
Kechaoda A27  (Grey),4.0,https://rukminim2.flixcart.com/image/416/416/k73nlow0/mobile/w/w/k/kechaoda-a27-a27-original-imafpf9kqjtfpbph.jpeg?q=70&crop=false,"₹1,499","Handset,Battery,Charger,User Manual,Warranty Card",A27,Grey,Dual Sim,No,No,1.68 cm (0.66 inch),128 x 160$$,,,,Processor clock: 400 MHz,,,32 MB,32 MB,16 GB,,,No,,2G,800 mAh,Li-Ion,NO WARRANTY,No
MTR Ferrari  (Red),4.0,https://rukminim2.flixcart.com/image/416/416/jzrb53k0pkrrdj/mobile/z/p/z/mtr-ferrari-ferrari-original-imafhg8eh8w4kmx3.jpeg?q=70&crop=false,"₹1,399","Handset, Battery, Charger",Ferrari,Red,Dual Sim,No,,4.5 cm (1.77 inch),120 x 240$$Pixels,,,,,,512 MHz,64 MB,64 MB,,0.3MP Rear Camera,,,,2G,800 mAh,,12 Months,
MTR Ferrari  (Blue),4.0,https://rukminim2.flixcart.com/image/416/416/jzrb53k0pkrrdj/mobile/2/r/r/mtr-ferrari-ferrari-original-imafhg6vcxhsvanc.jpeg?q=70&crop=false,"₹1,399","Handset, Battery, Charger",Ferrari,Blue,Dual Sim,No,,4.5 cm (1.77 inch),120 x 240$$Pixels,,,,,,512 MHz,64 MB,64 MB,,0.3MP Rear Camera,,,,2G,800 mAh,,12 Months,
"OnePlus Nord CE3 5G (Grey Shimmer, 128 GB)  (8 GB RAM)",4.4,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/j/k/v/nord-ce3-5g-nord-ce3-5g-oneplus-original-imags44nffzykjsw.jpeg?q=70&crop=false,"₹26,999","Handset, USB Power Adapter, USB Cable, Sim Eject Tool, Phone Case, Protective Film (Applied), Documentation",Nord CE3 5G,Grey Shimmer,Dual Sim,Yes,,17.02 cm (6.7 inch),1080x2412,,Android Oxygen Android 13.1,Snapdragon,,Octa Core,2.7 GHz,128 GB,8 GB,,50MP Rear Camera,,,,5G,5000 mAh,,Domestic 1 Year of Device & 6 Months for In-Box Accessories,
"LAVA A1 vibe  (Blue, Silver)",4.0,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/3/m/e/a1-vibe-lf1008-lava-original-imahyqbhevjxatbe.jpeg?q=70&crop=false,"₹1,449","Handset, Battery, Charger",A1 vibe,"Blue, Silver",Dual Sim,No,No,4.5 cm (1.77 inch),128 x 160,,,,,,1 GHz,24 MB,32 MB,32 GB,0.3MP Rear Camera,,No,,2G,1000 mAh,lithium ion,No Warranty,No
"SAMSUNG Galaxy S23 5G (Phantom Black, 256 GB)  (8 GB RAM)",4.5,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/u/i/d/-original-imagzm8qbwwyyvhf.jpeg?q=70&crop=false,"₹95,999","Handset, Sim Ejection Pin, USB Cable, Manual",Galaxy S23 5G,Phantom Black,Dual Sim,Yes,Yes,15.49 cm (6.1 inch),2340 x 1080 Pixels,Qualcomm Adreno 740,Android 13,Snapdragon,Qualcomm Snapdragon 8 Gen 2,Octa Core,3.36 GHz,256 GB,8 GB,,50MP + 10MP + 12MP,12MP Front Camera,Yes,7680 x 4320 pixel,"5G, 4G, 3G, 2G",3900 mAh,,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,
LAVA A1 Josh Bol  (Blue Silver),4.1,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/w/v/j/a1-josh-bol-lf1008-lava-original-imahysjgwvgsrncg.jpeg?q=70&crop=false,"₹1,369","Handset, Battery, Charger",A1 Josh Bol,Blue Silver,Dual Sim,No,No,4.5 cm (1.77 inch),160 x 128 Pixels,,,,,,,0 MB,,32 GB,,,No,,2G,800 mAh,,No Warranty,
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/m/c/s/-original-imagztn7sycc4h84.jpeg?q=70&crop=false,"₹79,999","Handset, Data Cable (Type C-to-C), Sim Ejector Pin, Quick Start Guide",Galaxy S23 FE,Mint,Dual Sim,Yes,Yes,16.26 cm (6.4 inch),2340 x 1080 Pixels,AMD Voyager,Android 13,Exynos,Samsung Exynos 2200,Octa Core,2.8 GHz,128 GB,8 GB,,50MP + 12MP,10MP Front Camera,Yes,UHD 8K (7680 x 4320) (at 24 fps),"2G, 3G, 4G, 5G",4500 mAh,Lithium-ion,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,No
"Tecno Pova 6 Pro 5G (Comet Green, 256 GB)  (8 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/j/s/j/pova-6-pro-li9-tecno-original-imahyg4fygwfgpmh.jpeg?q=70&crop=false,"₹22,999","Handset, Charger, USB Cable, Plastic Case, Sim Ejector Tool, User Guide / Warranty Card",Pova 6 Pro 5G,Comet Green,Dual Sim,Yes,Yes,17.22 cm (6.78 inch),1080x2436 Pixels,,Android 14,Mediatek,Mediatek Dimensity 6080,,2.4 GHz,256 GB,8 GB,2 TB,108MP Rear Camera,32MP Front Camera,,,5G,6000 mAh,,1 year,
BlackZone ECO X  (Red),4.0,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/1/v/m/eco-x-eco-x-blackzone-original-imahyrs7tcgzzjtb.jpeg?q=70&crop=false,"₹2,199","01 U( 01 N Handset ,01 N Battery,01 N Charger,)",ECO X,Red,Dual Sim,No,,4.5 cm (1.77 inch),120 x 160$$pixels,,Symbian,,,,512 MHz,32 MB,32 MB,32 GB,0.3MP Rear Camera,,,,2G,1100 mAh,Li-Ion,Brand Warranty of 1 Year Available for Mobile,
"realme 12 5G (Twilight Purple, 128 GB)  (8 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/d/z/j/-original-imagyzwyyprfyzg3.jpeg?q=70&crop=false,"₹20,999","Handset, Adapter, USB Data Cable, Sim Ejector Tool, Safety Guide, Quick Guide, Protective Case",12 5G,Twilight Purple,Dual Sim,Yes,Yes,17.07 cm (6.72 inch),2400 x 1080 Pixels,ARM Mali G57 MC2,Android 14,Mediatek,Dimensity 6100+,Octa Core,2.2 GHz,128 GB,8 GB,2 TB,108MP + 2MP,8MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps), Slow Motion: 720p (at 120 fps), Movie/Time Lapse: 1080p (at 30 fps), Dual View Video: 720p (at 30 fps) | Front Camera: 1080p ( at 30 fps), 720p (at 30 fps)","5G, 4G VOLTE, 4G, 3G, 2G",5000 mAh,Lithium-ion Polymer,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,
